Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","1982","1982","tonnes","2509265","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","1983","1983","tonnes","2562560","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","1984","1984","tonnes","2530715","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","1985","1985","tonnes","2563440","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","1986","1986","tonnes","2566135","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","1987","1987","tonnes","2465540","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","1988","1988","tonnes","2490015","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","1989","1989","tonnes","2602820","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","1990","1990","tonnes","2618000","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","1991","1991","tonnes","2516236.3765","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","1992","1992","tonnes","2780880.7862","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","1993","1993","tonnes","3017703.0334","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","1994","1994","tonnes","3158594.4643","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","1995","1995","tonnes","3317959.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","1996","1996","tonnes","3172616.8342","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","1997","1997","tonnes","2974523.0372","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","1998","1998","tonnes","3002122.6224","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","1999","1999","tonnes","3415932.85","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","2000","2000","tonnes","3466196.2929","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","2001","2001","tonnes","3526597.8","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","2002","2002","tonnes","3507150.5161","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","2003","2003","tonnes","3590171.849","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","2004","2004","tonnes","3744195.3406","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","2005","2005","tonnes","4061145.4158","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","2006","2006","tonnes","4440862.2896","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","2007","2007","tonnes","4406140.2308","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","2008","2008","tonnes","4442642.908","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","2009","2009","tonnes","4431959.1976","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","2010","2010","tonnes","4406140.2308","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","2011","2011","tonnes","4161750.3554","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","2012","2012","tonnes","3843909.971","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","2013","2013","tonnes","3824100.5913","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","2014","2014","tonnes","3778249.75","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","2015","2015","tonnes","3723221.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","27","Rice, paddy","2016","2016","tonnes","3698192.3","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1961","1961","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1962","1962","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1963","1963","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1964","1964","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1965","1965","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1966","1966","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1967","1967","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1968","1968","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1969","1969","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1970","1970","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1971","1971","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1972","1972","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1973","1973","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1974","1974","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1975","1975","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1976","1976","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1977","1977","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1978","1978","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1979","1979","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1980","1980","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1981","1981","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1982","1982","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1983","1983","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1984","1984","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1985","1985","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1986","1986","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1987","1987","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1988","1988","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1989","1989","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1990","1990","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1991","1991","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1992","1992","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1993","1993","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1994","1994","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1995","1995","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1996","1996","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1997","1997","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1998","1998","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","1999","1999","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","2000","2000","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","2001","2001","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","2002","2002","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","2003","2003","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","2004","2004","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","2005","2005","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","2006","2006","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","2007","2007","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","2008","2008","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","2009","2009","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","27","Rice, paddy","2010","2010","g N20/kg dry matter","0.0001","Fc","Calculated data",""
